Version	ATC-Code	ATC-Bedeutung	DDD-Info
2025	M01C   	SPEZIFISCHE ANTIRHEUMATIKA	
2025	M01CA  	Chinoline	
2025	M01CA03	Oxycinchophen	1,5 g O
2025	M01CB  	Gold-Verbindungen	
2025	M01CB01	Natriumaurothiomalat	2,4 mg P
2025	M01CB02	Natriumaurothiosulfat	14 mg P
2025	M01CB03	Auranofin	6 mg O
2025	M01CB04	Aurothioglucose	2,4 mg P
2025	M01CB05	Aurotioprol	
2025	M01CB06	Aurothiopolypeptid	
2025	M01CC  	Penicillamin und ähnliche Mittel	
2025	M01CC01	Penicillamin	0,5 g O
2025	M01CC02	Bucillamin	
2025	M01CX  	Andere spezifische Antirheumatika	
2025	M01CX01	Methotrexat	2,5 mg O,P 
2025	M01CX02	Sulfasalazin	2 g O,R 
2025	M02    	TOPISCHE MITTEL GEGEN GELENK- UND MUSKELSCHMERZEN	
2025	M02A   	TOPISCHE MITTEL GEGEN GELENK- UND MUSKELSCHMERZEN	
2025	M02AA  	Nichtsteroidale Antiphlogistika zur topischen Anwendung	
2025	M02AA01	Phenylbutazon	
2025	M02AA02	Mofebutazon	
2025	M02AA03	Clofezon	
2025	M02AA04	Oxyphenbutazon	
2025	M02AA05	Benzydamin	
2025	M02AA06	Etofenamat	1 g T 
2025	M02AA07	Piroxicam	17,5 mg T 
2025	M02AA08	Felbinac	0,15 g T 
2025	M02AA09	Bufexamac	
2025	M02AA10	Ketoprofen	0,275 g T 
2025	M02AA11	Bendazac	
2025	M02AA12	Naproxen	
2025	M02AA13	Ibuprofen	0,5 g T 
2025	M02AA14	Fentiazac	
2025	M02AA15	Diclofenac	0,1 g T; 0,28 g TD 
2025	M02AA16	Feprazon	
2025	M02AA17	Nifluminsäure	
2025	M02AA18	Meclofenaminsäure	
2025	M02AA19	Flurbiprofen	
2025	M02AA20	Kebuzon	
2025	M02AA21	Tolmetin	
2025	M02AA22	Suxibuzon	
2025	M02AA23	Indometacin	0,04 g T 
2025	M02AA24	Nifenazon	
2025	M02AA25	Aceclofenac	
2025	M02AA26	Nimesulid	
2025	M02AA27	Dexketoprofen	
2025	M02AA28	Piketoprofen	
2025	M02AA29	Esflurbiprofen	
2025	M02AA31	Loxoprofen	
2025	M02AA36	Flufenaminsäure	
2025	M02AA54	Oxyphenbutazon, Kombinationen	
2025	M02AA56	Etofenamat, Kombinationen	
2025	M02AA73	Indometacin, Kombinationen	
2025	M02AA85	Ramifenazon, Kombinationen	
2025	M02AA86	Flufenaminsäure, Kombinationen	
2025	M02AB  	Capsaicin und ähnliche Mittel	
2025	M02AB01	Capsaicin	
2025	M02AB02	Zucapsaicin	
2025	M02AB03	Nonivamid	
2025	M02AB51	Capsaicin, Kombinationen	
2025	M02AB53	Nonivamid, Kombinationen	
2025	M02AC  	Zubereitungen mit Salicylsäure-Derivaten	
2025	M02AC01	Hydroxyethylsalicylat	0,4 g T 
2025	M02AC02	Methylsalicylat	
2025	M02AC50	Andere Zubereitungen mit Salicylsäure-Derivaten, Kombinationen	
2025	M02AC51	Hydroxyethylsalicylat, Kombinationen	
2025	M02AC52	Methylsalicylat, Kombinationen	
2025	M02AC53	Hydroxypropylsalicylat, Kombinationen	
2025	M02AC54	Monoethanolaminsalicylat, Kombinationen	
2025	M02AC55	Diethylaminsalicylat, Kombinationen	
2025	M02AC56	Bornylsalicylat, Kombinationen	
2025	M02AC57	Salicylsäure, Kombinationen	
2025	M02AD  	Zubereitungen mit Nicotinsäure-Derivaten	
2025	M02AD01	Propylnicotinat	
2025	M02AD02	Benzylnicotinat	
2025	M02AD50	Andere Zubereitungen mit Nicotinsäure-Derivaten, Kombinationen	
2025	M02AD51	Propylnicotinat, Kombinationen	
2025	M02AD52	Benzylnicotinat, Kombinationen	
2025	M02AD53	Methylnicotinat, Kombinationen	
2025	M02AH  	Homöopathische und anthroposophische Zubereitungen gegen Gelenk- und Muskelschmerzen zur topischen Anwendung	
2025	M02AH01	Cardiospermum	
2025	M02AH02	Arnika	
2025	M02AH03	Guajacum	
2025	M02AH10	Verschiedene	
2025	M02AH20	Kombinationen	
2025	M02AH50	Kombinationen mit anderen Mitteln	
2025	M02AP  	Pflanzliche Zubereitungen gegen Gelenk- und Muskelschmerzen zur topischen Anwendung	
2025	M02AP01	Arnikablüten	
2025	M02AP02	Fango	
2025	M02AP03	Acmella ciliata	
2025	M02AP04	Torf	
2025	M02AP05	Kiefernnadelöl	
2025	M02AP06	Symphytumwurzel und -kraut	
2025	M02AP07	Capsicumfrüchte	
2025	M02AP09	Rosmarinöl	
2025	M02AP30	Kombinationen	
2025	M02AP51	Arnikablüten, Kombinationen	
2025	M02AP52	Fango, Kombinationen	
2025	M02AP56	Symphytumwurzel und -kraut, Kombinationen	
2025	M02AP57	Capsicumfrüchte, Kombinationen	
2025	M02AP58	Tannennadelöl, Kombinationen	
2025	M02AP59	Rosmarinöl, Kombinationen	
2025	M02AP60	Bromelain, Kombinationen	
2025	M02AX  	Andere topische Mittel gegen Gelenk- und Muskelschmerzen	
2025	M02AX02	Tolazolin	
2025	M02AX03	Dimethylsulfoxid	
2025	M02AX04	Campher	
2025	M02AX05	Idrocilamid	
2025	M02AX06	Tolperison	
2025	M02AX10	Verschiedene	
2025	M02AX19	Bituminosulfonate	
2025	M02AX20	Organextrakte, inkl. Kombinationen	
2025	M02AX27	Cholinstearat	
2025	M02AX28	Chymotrypsin	
2025	M02AX29	Kalium-Eisen(III)-Phosphat-Citrat-Komplex	
2025	M02AX30	Kombinationen	
2025	M02AX53	Dimethylsulfoxid, Kombinationen	
2025	M02AX54	Campher, Kombinationen	
2025	M02AX56	Alpha-Pinen, Kombinationen	
2025	M02AX69	Bituminosulfonate, Kombinationen	
2025	M02B   	BALNEOTHERAPEUTISCHE ANTIRHEUMATIKA	
2025	M02BA  	Hyperämisierende balneotherapeutische Antirheumatika	
2025	M02BA04	Benzylnicotinat	
2025	M02BA54	Benzylnicotinat, Kombinationen	
2025	M02BA55	Campher, Kombinationen	
2025	M02BB  	Balneotherapeutische Antirheumatika mit Salicylsäure-Derivaten	
2025	M02BB02	Methylsalicylat	
2025	M02BB51	Hydroxyethylsalicylat, Kombinationen	
2025	M02BB52	Methylsalicylat, Kombinationen	
2025	M02BB53	Monoethanolaminsalicylat, Kombinationen	
2025	M02BB56	Salicylsäure, Kombinationen	
2025	M02BB59	Diethylaminsalicylat, Kombinationen	
2025	M02BP  	Pflanzliche balneotherapeutische Antirheumatika	
2025	M02BP01	Fichtennadelöl	
2025	M02BP02	Eukalyptusöl	
2025	M02BP03	Rosmarinöl	
2025	M02BP50	Kombinationen	
2025	M02BP51	Fichtennadelöl, Kombinationen	
2025	M02BP52	Eukalyptusöl, Kombinationen	
2025	M02BP53	Rosmarinöl, Kombinationen	
2025	M02BX  	Andere balneotherapeutische Antirheumatika	
2025	M02BX01	Moor	
2025	M02BX03	Fango	
2025	M02BX08	Iod	
2025	M02BX51	Moor, Kombinationen	
2025	M02BX55	Schwefel, Kombinationen	
2025	M03    	MUSKELRELAXANZIEN	
2025	M03A   	MUSKELRELAXANZIEN, PERIPHER WIRKENDE MITTEL	
2025	M03AA  	Curare-Alkaloide	
2025	M03AA01	Alcuronium	
2025	M03AA02	Tubocurarin	
2025	M03AA04	Dimethyltubocurarin	
2025	M03AB  	Cholin-Derivate	
2025	M03AB01	Suxamethonium	
2025	M03AC  	Andere quartäre Ammonium-Verbindungen	
2025	M03AC01	Pancuronium	6,3 mg P 
2025	M03AC02	Gallamin	
2025	M03AC03	Vecuronium	6,3 mg P 
2025	M03AC04	Atracurium	38,5 mg P 
2025	M03AC05	Hexafluronium	
2025	M03AC06	Pipecuroniumbromid	
2025	M03AC07	Doxacuriumchlorid	
2025	M03AC08	Fazadiniumbromid	
2025	M03AC09	Rocuroniumbromid	42 mg P 
2025	M03AC10	Mivacuriumchlorid	14 mg P 
2025	M03AC11	Cisatracurium	10,5 mg P 
2025	M03AX  	Andere Muskelrelaxanzien, peripher wirkende Mittel	
2025	M03AX01	Botulinumtoxin*	
2025	M03AX21	Botulinumtoxin Typ A	
2025	M03AX22	Botulinumtoxin Typ B	
2025	M03B   	MUSKELRELAXANZIEN, ZENTRAL WIRKENDE MITTEL	
2025	M03BA  	Carbaminsäureester	
2025	M03BA01	Phenprobamat	1,6 g O
2025	M03BA02	Carisoprodol	1,4 g O
2025	M03BA03	Methocarbamol	3 g O,P
2025	M03BA04	Styramat	0,5 g O
2025	M03BA05	Febarbamat	0,3 g O
2025	M03BA51	Phenprobamat, Kombinationen exkl. Psycholeptika	
2025	M03BA52	Carisoprodol, Kombinationen exkl. Psycholeptika	
2025	M03BA53	Methocarbamol, Kombinationen exkl. Psycholeptika	
2025	M03BA57	Meprobamat, Kombinationen exkl. Psycholeptika	
2025	M03BA71	Phenprobamat, Kombinationen mit Psycholeptika	
2025	M03BA72	Carisoprodol, Kombinationen mit Psycholeptika	
2025	M03BA73	Methocarbamol, Kombinationen mit Psycholeptika	
2025	M03BB  	Oxazol-, Thiazin- und Triazin-Derivate	
2025	M03BB02	Chlormezanon	0,6 g O
2025	M03BB03	Chlorzoxazon	1,5 g O
2025	M03BB52	Chlormezanon, Kombinationen exkl. Psycholeptika	
2025	M03BB53	Chlorzoxazon, Kombinationen exkl. Psycholeptika	
2025	M03BB72	Chlormezanon, Kombinationen mit Psycholeptika	
2025	M03BB73	Chlorzoxazon, Kombinationen mit Psycholeptika	
2025	M03BC  	Ether, chemisch den Antihistaminika verwandt	
2025	M03BC01	Orphenadrin(citrat)	0,12 g O,P
2025	M03BC51	Orphenadrin, Kombinationen	
2025	M03BX  	Andere zentral wirkende Mittel	
2025	M03BX01	Baclofen	50 mg O; 0,55 mg P
2025	M03BX02	Tizanidin	12 mg O
2025	M03BX03	Pridinol	6 mg O; 3 mg P 
2025	M03BX04	Tolperison	0,2 g O
2025	M03BX05	Thiocolchicosid	
2025	M03BX06	Mephenesin	
2025	M03BX07	Tetrazepam	0,125 g O 
2025	M03BX08	Cyclobenzaprin	
2025	M03BX09	Eperison	0,15 g O
2025	M03BX30	Fenyramidol	2 g O
2025	M03BX53	Pridinol, Kombinationen	
2025	M03BX54	Tolperison, Kombinationen	
2025	M03BX55	Thiocolchicosid, Kombinationen	
2025	M03C   	MUSKELRELAXANZIEN, DIREKT WIRKENDE MITTEL	
2025	M03CA  	Dantrolen und Derivate	
2025	M03CA01	Dantrolen	0,1 g O; 0,35 g P 
2025	M04    	GICHTMITTEL	
2025	M04A   	GICHTMITTEL	
2025	M04AA  	Urikostatika	
2025	M04AA01	Allopurinol	0,4 g O,P
2025	M04AA02	Tisopurin	
2025	M04AA03	Febuxostat	80 mg O
2025	M04AA51	Allopurinol, Kombinationen	
2025	M04AB  	Urikosurika	
2025	M04AB01	Probenecid	1 g O
2025	M04AB02	Sulfinpyrazon	0,3 g O
2025	M04AB03	Benzbromaron	0,1 g O
2025	M04AB04	Isobromindion	
2025	M04AB05	Lesinurad	0,2 g O
2025	M04AC  	Gichtmittel ohne Effekt auf den Harnsäuremetabolismus	
2025	M04AC01	Colchicin	1 mg O,P
2025	M04AC02	Cinchophen	1 g O
2025	M04AC51	Colchicin und Probenecid	
2025	M04AH  	Homöopathische und anthroposophische Gichtmittel	
2025	M04AH01	Colchicum	
2025	M04AH20	Kombinationen	
2025	M04AX  	Andere Gichtmittel	
2025	M04AX01	Uratoxidase	
2025	M04AX02	Pegloticase	0,57 mg P
2025	M05    	MITTEL ZUR BEHANDLUNG VON KNOCHENERKRANKUNGEN	
2025	M05B   	MITTEL MIT EINFLUSS AUF DIE KNOCHENSTRUKTUR UND DIE MINERALISATION	
2025	M05BA  	Bisphosphonate	
2025	M05BA01	Etidronsäure	0,4 g O; 1,5 g P Dosis pro Behandlungszyklus bezogen auf das Salz der Etidronsäure
2025	M05BA02	Clodronsäure	1,6 g O; 1,5 g P Dosis pro Behandlungszyklus bezogen auf das Salz der Clodronsäure
2025	M05BA03	Pamidronsäure	60 mg P Dosis pro Behandlungszyklus bezogen auf das Salz der Pamidronsäure
2025	M05BA04	Alendronsäure	10 mg O bezogen auf die Säure der Alendronsäure
2025	M05BA05	Tiludronsäure	0,4 g O bezogen auf die Säure der Tiludronsäure
2025	M05BA06	Ibandronsäure	5 mg O Osteoporose; 6 mg P Dosis pro Behandlungszyklus bei Tumor-induzierter Hyperkalzämie; 50 mg O bei Tumor-induzierter Hyperkalzämie; 33 mcg P bei Osteoporose bezogen auf die Säure der Ibandronsäure
2025	M05BA07	Risedronsäure	5 mg O Osteoporose; 30 mg O bei Morbus Paget bezogen auf das Salz der Risedronsäure
2025	M05BA08	Zoledronsäure	4 mg P Dosis pro Behandlungszyklus bei Tumor-induzierter Hyperkalzämie; 14 mcg P Osteoporose bezogen auf die Säure der Zoledronsäure
2025	M05BB  	Bisphosphonate, Kombinationen	
2025	M05BB01	Etidronsäure und Calcium, Sequenzialpräparate	0,4 g O bezogen auf das Salz der Etidronsäure
2025	M05BB02	Risedronsäure und Calcium, Sequenzialpräparate	5 mg O bezogen auf das Salz der Risedronsäure 
2025	M05BB03	Alendronsäure und Colecalciferol	10 mg O bezogen auf die Säure der Alendronsäure
2025	M05BB04	Risedronsäure, Calcium und Colecalciferol, Sequenzialpräparate	5 mg O bezogen auf das Salz der Risedronsäure
2025	M05BB05	Alendronsäure, Calcium und Colecalciferol, Sequenzialpräparate	10 mg O bezogen auf die Säure der Alendronsäure
2025	M05BB06	Alendronsäure und Alfacalcidol, Sequenzialpräparate	10 mg O bezogen auf die Säure der Alendronsäure
2025	M05BB07	Risedronsäure und Colecalciferol	5 mg O bezogen auf das Salz der Risedronsäure 
2025	M05BB08	Zoledronsäure, Calcium und Colecalciferol, Sequenzialpräparate	4 mg P Dosis pro Behandlungszyklus, bezogen auf die Säure der Zoledronsäure
2025	M05BB09	Ibandronsäure und Colecalciferol	33 mcg P bezogen auf die Säure der Ibandronsäure 
2025	M05BB10	Ibandronsäure, Calcium und Colecalciferol, Sequenzialpräparate	33 mcg P bezogen auf die Säure der Ibandronsäure 
2025	M05BB12	Ibandronsäure und Calcium	33 mcg P bezogen auf die Säure der Ibandronsäure 
2025	M05BC  	Knochenmorphogene Proteine	
2025	M05BC01	Dibotermin alfa	
2025	M05BC02	Eptotermin alfa	3,3 mg P 
2025	M05BX  	Andere Mittel mit Einfluss auf die Knochenstruktur und die Mineralisation	
2025	M05BX01	Ipriflavon	
2025	M05BX02	Aluminiumhydroxychlorid	
2025	M05BX03	Strontiumranelat	2 g O
2025	M05BX04	Denosumab	0,33 mg P; 0,12 g P Dosis pro Behandlungszyklus bei skelettbezogenen Komplikationen mit Knochenmetastasen
2025	M05BX05	Burosumab	2,5 mg P
2025	M05BX06	Romosozumab	7 mg P
2025	M05BX07	Vosoritid	0,4 mg P Kinder DDD 
2025	M05BX08	Menatetrenon	
2025	M05BX53	Strontiumranelat und Colecalciferol	
2025	M09    	ANDERE MITTEL GEGEN STÖRUNGEN DES MUSKEL- UND SKELETTSYSTEMS	
2025	M09A   	ANDERE MITTEL GEGEN STÖRUNGEN DES MUSKEL- UND SKELETTSYSTEMS	
2025	M09AA  	Chinin und Derivate	
2025	M09AA01	Hydrochinin	0,2 g O
2025	M09AA02	Chinin	0,2 g O 
2025	M09AA52	Chinin, Kombinationen exkl. Psycholeptika	
2025	M09AA72	Chinin, Kombinationen mit Psycholeptika	
2025	M09AB  	Enzyme	
2025	M09AB01	Chymopapain	
2025	M09AB02	Kollagenase aus Clostridium histolyticum	0,9 mg P
2025	M09AB03	Bromelain*	
2025	M09AB52	Trypsin, Kombinationen	
2025	M09AH  	Andere homöopathische und anthroposophische Zubereitungen gegen Störungen des Muskel- und Skelettsystems	
2025	M09AH01	Guajacum	
2025	M09AH02	Thymus	
2025	M09AH03	Arnika	
2025	M09AH04	Viscum album	
2025	M09AH10	Verschiedene	
2025	M09AH20	Kombinationen	
2025	M09AH50	Kombinationen mit anderen Mitteln	
2025	M09AP  	Andere pflanzliche Zubereitungen gegen Störungen des Muskel- und Skelettsystems	
2025	M09AP02	Bromelain	0,2 g O 
2025	M09AP03	Teufelskrallenwurzel	4,5 g O Droge 
2025	M09AP04	Brennnesselblätter	10 g O Droge aus Kraut und Blättern 
2025	M09AP05	Weidenrinden	90 mg O bezogen auf Gesamtsalicin 
2025	M09AP06	Mistelkraut	
2025	M09AP07	Guajakholz	
2025	M09AP30	Kombinationen	
2025	M09AX  	Andere Mittel gegen Störungen des Muskel- und Skelettsystems	
2025	M09AX01	Hyaluronsäure	3,6 mg P intraartikulär
2025	M09AX02	Autologe Chondrozyten	Standarddosis: 1 DE P 
2025	M09AX03	Ataluren	2,8 g O; 1 g O Kinder DDD 
2025	M09AX04	Drisapersen	
2025	M09AX05	Aceneuraminsäure	
2025	M09AX06	Eteplirsen	
2025	M09AX07	Nusinersen	0,1 mg P
2025	M09AX08	Golodirsen	
2025	M09AX09	Onasemnogen abeparvovec	Standarddosis: 1 DE P 
2025	M09AX10	Risdiplam	5 mg O
2025	M09AX11	Palovaroten	
2025	M09AX12	Viltolarsen	
2025	M09AX13	Casimersen	
2025	M09AX14	Givinostat	
2025	M09AX15	Delandistrogen moxeparvovec	
2025	M09AX18	Ademetionin	
2025	M09AX19	Beta-Sitosterin	
2025	M09AX21	Mexiletin	0,3 g O 
2025	M09AX22	Schwefel	
2025	M09AX23	Escherichia coli	
2025	M09AX24	Ribonucleinsäuren	
2025	M09AX25	Nukleotide, inkl. Kombinationen	
2025	M09AX62	Gelatine, Kombinationen	
2025	N      	NERVENSYSTEM	
2025	N01    	ANÄSTHETIKA	
2025	N01A   	ALLGEMEINANÄSTHETIKA	
2025	N01AA  	Ether	
2025	N01AA01	Diethylether	
2025	N01AA02	Vinylether	
2025	N01AB  	Halogenierte Kohlenwasserstoffe	
2025	N01AB01	Halothan	
2025	N01AB02	Chloroform	
2025	N01AB04	Enfluran	
2025	N01AB05	Trichlorethylen	
2025	N01AB06	Isofluran	
2025	N01AB07	Desfluran	
2025	N01AB08	Sevofluran	
2025	N01AF  	Barbiturate, rein	
2025	N01AF01	Methohexital	
2025	N01AF02	Hexobarbital	
2025	N01AF03	Thiopental	
2025	N01AG  	Barbiturate in Kombination mit anderen Mitteln	
2025	N01AG01	Narcobarbital	
2025	N01AH  	Opioidanästhetika	
2025	N01AH01	Fentanyl	0,7 mg P; 55 mcg P Kinder DDD 
2025	N01AH02	Alfentanil	
2025	N01AH03	Sufentanil	30 mcg P; Standarddosis: 1 DE epidural 
2025	N01AH04	Phenoperidin	
2025	N01AH05	Anileridin	
2025	N01AH06	Remifentanil	52,5 mcg P 
2025	N01AH51	Fentanyl, Kombinationen	
2025	N01AX  	Andere Allgemeinanästhetika	
2025	N01AX03	Ketamin	0,25 g P 
2025	N01AX04	Propanidid	
2025	N01AX05	Alfaxalon	
2025	N01AX07	Etomidat	
2025	N01AX10	Propofol	0,14 g P 
2025	N01AX11	Natriumoxybat	
2025	N01AX13	Distickstoffmonoxid	
2025	N01AX14	Esketamin	0,125 g P 
2025	N01AX15	Xenon	
2025	N01AX63	Distickstoffmonoxid, Kombinationen	
2025	N01B   	LOKALANÄSTHETIKA	
2025	N01BA  	Ester der Aminobenzoesäure	
2025	N01BA01	Metabutethamin	Standarddosis: 1 DE P 
2025	N01BA02	Procain	Standarddosis: 1 DE P 
2025	N01BA03	Tetracain	Standarddosis: 1 DE P 
2025	N01BA04	Chloroprocain	Standarddosis: 1 DE P 
2025	N01BA05	Benzocain	Standarddosis: 1 DE P 
2025	N01BA06	Oxybuprocain	Standarddosis: 1 DE P 
2025	N01BA52	Procain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BA53	Tetracain, Kombinationen	
2025	N01BB  	Amide	
2025	N01BB01	Bupivacain	Standarddosis: 1 DE P 
2025	N01BB02	Lidocain	Standarddosis: 1 DE P,V 
2025	N01BB03	Mepivacain	Standarddosis: 1 DE P 
2025	N01BB04	Prilocain	Standarddosis: 1 DE P 
2025	N01BB05	Butanilicain	Standarddosis: 1 DE P 
2025	N01BB06	Cinchocain	Standarddosis: 1 DE P 
2025	N01BB07	Etidocain	Standarddosis: 1 DE P 
2025	N01BB08	Articain	Standarddosis: 1 DE P 
2025	N01BB09	Ropivacain	Standarddosis: 1 DE P 
2025	N01BB10	Levobupivacain	Standarddosis: 1 DE P 
2025	N01BB20	Kombinationen	Standarddosis: 1 DE P 
2025	N01BB51	Bupivacain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BB52	Lidocain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BB53	Mepivacain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BB54	Prilocain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BB57	Etidocain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BB58	Articain, Kombinationen	Standarddosis: 1 DE P 
2025	N01BB59	Bupivacain und Meloxicam	
2025	N01BC  	Ester der Benzoesäure	
2025	N01BC01	Cocain	Standarddosis: 1 DE P 
2025	N01BH  	Homöopathische und anthroposophische Lokalanästhetika	
2025	N01BH20	Kombinationen	Standarddosis: 1 DE P 
2025	N01BX  	Andere Lokalanästhetika	
2025	N01BX01	Ethylchlorid	Standarddosis: 1 DE P 
2025	N01BX02	Dyclonin	Standarddosis: 1 DE P 
2025	N01BX03	Phenol	Standarddosis: 1 DE P 
2025	N01BX04	Capsaicin	Standarddosis: 1 DE P; Standarddosis: 1 DE TD Pflaster 
2025	N01BX05	Propipocain	Standarddosis: 1 DE P 
2025	N01BX06	Diphenhydramin	Standarddosis: 1 DE U 
2025	N01BX50	Kombinationen	
2025	N02    	ANALGETIKA	
2025	N02A   	OPIOIDE	
2025	N02AA  	Natürliche Opium-Alkaloide	
2025	N02AA01	Morphin	0,1 g O; 30 mg P,R
2025	N02AA02	Opium	
2025	N02AA03	Hydromorphon	20 mg O; 4 mg P,R
2025	N02AA04	Nicomorphin	30 mg O,P,R
2025	N02AA05	Oxycodon	75 mg O; 30 mg P
2025	N02AA08	Dihydrocodein	0,15 g O
2025	N02AA10	Papaveretum	
2025	N02AA11	Oxymorphon	
2025	N02AA51	Morphin, Kombinationen	
2025	N02AA53	Hydromorphon und Naloxon	
2025	N02AA55	Oxycodon und Naloxon	75 mg O bezogen auf Oxycodonhydrochlorid
2025	N02AA56	Oxycodon und Naltrexon	
2025	N02AA57	Ethylmorphin, Kombinationen	
2025	N02AA58	Dihydrocodein, Kombinationen	
2025	N02AA59	Codein, Kombinationen exkl. Psycholeptika	
2025	N02AA79	Codein, Kombinationen mit Psycholeptika	
2025	N02AB  	Phenylpiperidin-Derivate	
2025	N02AB01	Ketobemidon	50 mg O,P
2025	N02AB02	Pethidin	0,4 g O,P,R
2025	N02AB03	Fentanyl	0,6 mg N,SL; 1,2 mg TD
2025	N02AB07	Sufentanil	0,6 mg SL 
2025	N02AB52	Pethidin, Kombinationen exkl. Psycholeptika	
2025	N02AB72	Pethidin, Kombinationen mit Psycholeptika	
2025	N02AC  	Diphenylpropylamin-Derivate	
2025	N02AC01	Dextromoramid	20 mg O,P; 40 mg R
2025	N02AC03	Piritramid	45 mg P
2025	N02AC04	Dextropropoxyphen	0,2 g O Chlorid; 0,3 g O Napsylat
2025	N02AC05	Bezitramid	15 mg O
2025	N02AC06	Levomethadon	
2025	N02AC52	Methadon, Kombinationen exkl. Psycholeptika	
2025	N02AC54	Dextropropoxyphen, Kombinationen exkl. Psycholeptika	
2025	N02AC74	Dextropropoxyphen, Kombinationen mit Psycholeptika	
2025	N02AD  	Benzomorphan-Derivate	
2025	N02AD01	Pentazocin	0,2 g O,P
2025	N02AD02	Phenazocin	3 mg P
2025	N02AD51	Pentazocin und Naloxon	
2025	N02AE  	Oripavin-Derivate	
2025	N02AE01	Buprenorphin	1,2 mg P,SL,TD
2025	N02AF  	Morphinan-Derivate	
2025	N02AF01	Butorphanol	12 mg P
2025	N02AF02	Nalbufin	80 mg P
2025	N02AG  	Opioide in Kombination mit Spasmolytika	
2025	N02AG01	Morphin mit Spasmolytika	
2025	N02AG02	Ketobemidon mit Spasmolytika	
2025	N02AG03	Pethidin mit Spasmolytika	
2025	N02AG04	Hydromorphon mit Spasmolytika	
2025	N02AJ  	Opioide in Kombination mit nichtopioiden Analgetika	
2025	N02AJ01	Dihydrocodein und Paracetamol	
2025	N02AJ02	Dihydrocodein und Acetylsalicylsäure	
2025	N02AJ03	Dihydrocodein und andere nichtopioide Analgetika	
2025	N02AJ05	Codein und Diclofenac	
2025	N02AJ06	Codein und Paracetamol	3 g O bezogen auf Paracetamol 
2025	N02AJ07	Codein und Acetylsalicylsäure	
2025	N02AJ08	Codein und Ibuprofen	
2025	N02AJ09	Codein und andere nichtopioide Analgetika	
2025	N02AJ13	Tramadol und Paracetamol	0,3 g O bezogen auf Tramadolhydrochlorid 
2025	N02AJ14	Tramadol und Dexketoprofen	
2025	N02AJ15	Tramadol und andere nichtopioide Analgetika	
2025	N02AJ16	Tramadol und Celecoxib	
2025	N02AJ17	Oxycodon und Paracetamol	
2025	N02AJ18	Oxycodon und Acetylsalicylsäure	
2025	N02AJ19	Oxycodon und Ibuprofen	
2025	N02AJ22	Hydrocodon und Paracetamol	
2025	N02AJ23	Hydrocodon und Ibuprofen	
2025	N02AX  	Andere Opioide	
2025	N02AX01	Tilidin	0,2 g O,P
2025	N02AX02	Tramadol	0,3 g O,P,R
2025	N02AX03	Dezocin	
2025	N02AX05	Meptazinol	1,2 g O,P
2025	N02AX06	Tapentadol	0,4 g O
2025	N02AX07	Oliceridin	
2025	N02AX51	Tilidin und Naloxon	0,2 g O bezogen auf Tilidinhydrochlorid 
2025	N02B   	ANDERE ANALGETIKA UND ANTIPYRETIKA	
2025	N02BA  	Salicylsäure und Derivate	
2025	N02BA01	Acetylsalicylsäure	3 g O,R; 1 g P bezogen auf Lysinacetylsalicylat; 0,3 g O Kinder DDD 
2025	N02BA02	Aloxiprin	3 g O
2025	N02BA03	Cholinsalicylat	3 g O
2025	N02BA04	Natriumsalicylat	3 g O
2025	N02BA05	Salicylamid	3 g O
2025	N02BA06	Salsalat	3 g O
2025	N02BA07	Ethenzamid	3 g O
2025	N02BA08	Morpholinsalicylat	
2025	N02BA09	Dipyrocetyl	3 g O
2025	N02BA10	Benorilat	3 g O
2025	N02BA11	Diflunisal	0,75 g O
2025	N02BA12	Kaliumsalicylat	7 g O
2025	N02BA13	Lysin-Acetylsalicylat	3 g O; 1 g P 
2025	N02BA14	Guacetisal	
2025	N02BA15	Carbasalat calcium	3,6 g O
2025	N02BA16	Imidazolsalicylat	
2025	N02BA19	Cholin-Magnesium-Tris-Salicylat	
2025	N02BA20	Kombinationen	
2025	N02BA51	Acetylsalicylsäure, Kombinationen exkl. Psycholeptika	3 g O bezogen auf Acetylsalicylsäure 
2025	N02BA55	Salicylamid, Kombinationen exkl. Psycholeptika	
2025	N02BA57	Ethenzamid, Kombinationen exkl. Psycholeptika	
2025	N02BA59	Dipyrocetyl, Kombinationen exkl. Psycholeptika	
2025	N02BA65	Carbasalat calcium, Kombinationen exkl. Psycholeptika	
2025	N02BA67	Magnesiumsalicylat, Kombinationen exkl. Psycholeptika	
2025	N02BA71	Acetylsalicylsäure, Kombinationen mit Psycholeptika	
2025	N02BA75	Salicylamid, Kombinationen mit Psycholeptika	
2025	N02BA77	Ethenzamid, Kombinationen mit Psycholeptika	
2025	N02BA79	Dipyrocetyl, Kombinationen mit Psycholeptika	
2025	N02BB  	Pyrazolone	
2025	N02BB01	Phenazon	3 g O; 3 g R 
2025	N02BB02	Metamizol-Natrium	3 g O,P,R; 0,75 g O,R Kinder DDD 
2025	N02BB03	Aminophenazon	0,5 g R
2025	N02BB04	Propyphenazon	3 g R; 3 g O 
